"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-4325.blockOrder";"session.node-4325.IATorder";"session.node-4325.keyOrder";"session.node-4861.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"Yr2prac_test";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-11 13:12:15.781";"2014-02-11 13:12:30.453";"1";"0";"0";"1";"0";"1";"0";"module.GoNoGotutorial.exec-8140.GoNoGo_Tutorial";"3987";"2014-02-11 13:12:25.984";"leftResponse";"0";"FINISHED";"LEFT";"success";"1961";"0";"2014-02-11 13:12:21.984"
"Yr2prac_test";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-11 13:12:15.781";"2014-02-11 13:12:30.453";"1";"0";"0";"1";"0";"2";"1";"module.GoNoGotutorial.exec-8140.GoNoGo_Tutorial";;;;;;;;;;
