"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-9673.DevalQorder";"session.node-9751.conditionType";"trial.id";"trial.index";"trial.name";"trial.deval1.durationTime";"trial.deval1.endTime";"trial.deval1.icon";"trial.deval1.Resp_Attractive";"trial.deval1.Resp_Eat";"trial.deval1.Resp_Taste";"trial.deval1.RT_Attractive";"trial.deval1.RT_Eat";"trial.deval1.RT_Taste";"trial.deval1.startTime";"trial.deval1.stimulus type";"trial.devalPractice.durationTime";"trial.devalPractice.endTime";"trial.devalPractice.icon";"trial.devalPractice.Resp_Attractive";"trial.devalPractice.Resp_Eat";"trial.devalPractice.Resp_Taste";"trial.devalPractice.RT_Attractive";"trial.devalPractice.RT_Eat";"trial.devalPractice.RT_Taste";"trial.devalPractice.startTime";"trial.devalPractice.stimulus type";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"lolarodgers1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-15 17:29:33.569";"2014-10-15 17:44:10.119";"1";"1";"0";"1";"0";"module.GoNoGotutorial.exec-5934.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3998";"2014-10-15 17:30:37.233";"leftResponse";"0";"FINISHED";"LEFT";"success";"3661";"0";"2014-10-15 17:30:33.224"
"lolarodgers1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-15 17:29:33.569";"2014-10-15 17:44:10.119";"1";"1";"0";"2";"1";"module.GoNoGotutorial.exec-5934.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4003";"2014-10-15 17:30:42.568";"rightResponse";"1";"FINISHED";"RIGHT";"success";"1163";"0";"2014-10-15 17:30:38.559"
"lolarodgers1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-15 17:29:33.569";"2014-10-15 17:44:10.119";"1";"1";"0";"3";"2";"module.GoNoGotutorial.exec-5934.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4003";"2014-10-15 17:30:47.872";"quickResponse";"0";"FINISHED";"NONE";"failure";"0";"0";"2014-10-15 17:30:43.863"
"lolarodgers1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-15 17:29:33.569";"2014-10-15 17:44:10.119";"1";"1";"0";"4";"3";"module.GoNoGopractice.exec-5566.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-15 17:30:57.763";"18";"0";"FINISHED";"LEFT";"success";"348";"0";"2014-10-15 17:30:55.797";"3";;;;;;;;;;
"lolarodgers1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-15 17:29:33.569";"2014-10-15 17:44:10.119";"1";"1";"0";"5";"4";"module.GoNoGopractice.exec-5566.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1954";"2014-10-15 17:31:01.008";"21";"1";"FINISHED";"RIGHT";"success";"307";"0";"2014-10-15 17:30:59.042";"3";;;;;;;;;;
"lolarodgers1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-15 17:29:33.569";"2014-10-15 17:44:10.119";"1";"1";"0";"6";"5";"module.GoNoGopractice.exec-5566.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-15 17:31:04.252";"14";"1";"FINISHED";"RIGHT";"success";"356";"0";"2014-10-15 17:31:02.287";"2";;;;;;;;;;
"lolarodgers1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-15 17:29:33.569";"2014-10-15 17:44:10.119";"1";"1";"0";"7";"6";"module.GoNoGopractice.exec-5566.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-15 17:31:07.497";"26";"0";"FINISHED";"LEFT";"success";"295";"0";"2014-10-15 17:31:05.532";"3";;;;;;;;;;
"lolarodgers1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-15 17:29:33.569";"2014-10-15 17:44:10.119";"1";"1";"0";"8";"7";"module.GoNoGopractice.exec-5566.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-15 17:31:10.742";"2";"0";"FINISHED";"LEFT";"success";"330";"0";"2014-10-15 17:31:08.776";"1";;;;;;;;;;
"lolarodgers1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-15 17:29:33.569";"2014-10-15 17:44:10.119";"1";"1";"0";"9";"8";"module.GoNoGopractice.exec-5566.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1960";"2014-10-15 17:31:13.987";"30";"0";"FINISHED";"LEFT";"success";"357";"0";"2014-10-15 17:31:12.021";"3";;;;;;;;;;
"lolarodgers1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-15 17:29:33.569";"2014-10-15 17:44:10.119";"1";"1";"0";"10";"9";"module.GoNoGopractice.exec-5566.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-15 17:31:17.232";"6";"1";"FINISHED";"RIGHT";"success";"272";"0";"2014-10-15 17:31:15.266";"1";;;;;;;;;;
"lolarodgers1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-15 17:29:33.569";"2014-10-15 17:44:10.119";"1";"1";"0";"11";"10";"module.GoNoGopractice.exec-5566.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1960";"2014-10-15 17:31:20.476";"34";"0";"FINISHED";"LEFT";"success";"276";"0";"2014-10-15 17:31:18.511";"3";;;;;;;;;;
"lolarodgers1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-15 17:29:33.569";"2014-10-15 17:44:10.119";"1";"1";"0";"12";"11";"module.GoNoGopractice.exec-5566.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-15 17:31:23.721";"23";"1";"FINISHED";"RIGHT";"success";"262";"0";"2014-10-15 17:31:21.756";"3";;;;;;;;;;
"lolarodgers1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-15 17:29:33.569";"2014-10-15 17:44:10.119";"1";"1";"0";"13";"12";"module.GoNoGopractice.exec-5566.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-15 17:31:26.966";"13";"0";"FINISHED";"LEFT";"success";"265";"0";"2014-10-15 17:31:25.000";"2";;;;;;;;;;
"lolarodgers1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-15 17:29:33.569";"2014-10-15 17:44:10.119";"1";"1";"0";"14";"13";"module.GoNoGopractice.exec-5566.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-15 17:31:30.211";"3";"1";"FINISHED";"RIGHT";"success";"285";"0";"2014-10-15 17:31:28.245";"1";;;;;;;;;;
"lolarodgers1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-15 17:29:33.569";"2014-10-15 17:44:10.119";"1";"1";"0";"15";"14";"module.GoNoGopractice.exec-5566.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1958";"2014-10-15 17:31:33.549";"27";"1";"FINISHED";"RIGHT";"success";"361";"0";"2014-10-15 17:31:31.584";"3";;;;;;;;;;
"lolarodgers1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-15 17:29:33.569";"2014-10-15 17:44:10.119";"1";"1";"0";"16";"15";"module.training_block1.exec-4949.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1256";"2014-10-15 17:31:43.112";"NST_correctLoc";"7";"1";"FINISHED";"RIGHT";"success";"448";"0";"2014-10-15 17:31:41.848";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lolarodgers1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-15 17:29:33.569";"2014-10-15 17:44:10.119";"1";"1";"0";"17";"16";"module.training_block1.exec-4949.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1258";"2014-10-15 17:31:45.655";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"347";"0";"2014-10-15 17:31:44.391";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
