"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-6678.conditionType";"session.node-9493.DevalQorder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"11";"10";"module.GoNoGopractice.exec-1167.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1960";"2014-10-01 10:42:19.752";"34";"0";"FINISHED";"LEFT";"success";"406";"0";"2014-10-01 10:42:17.786";"3";;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"12";"11";"module.GoNoGopractice.exec-1167.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-01 10:42:22.997";"23";"1";"FINISHED";"RIGHT";"success";"352";"0";"2014-10-01 10:42:21.031";"3";;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"13";"12";"module.GoNoGopractice.exec-1167.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-01 10:42:26.242";"13";"0";"FINISHED";"LEFT";"success";"411";"0";"2014-10-01 10:42:24.276";"2";;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"14";"13";"module.GoNoGopractice.exec-1167.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1960";"2014-10-01 10:42:29.486";"3";"1";"FINISHED";"RIGHT";"success";"335";"0";"2014-10-01 10:42:27.521";"1";;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"15";"14";"module.GoNoGopractice.exec-1167.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-01 10:42:32.731";"27";"1";"FINISHED";"RIGHT";"success";"410";"0";"2014-10-01 10:42:30.766";"3";;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"16";"15";"module.training_block1.exec-5626.GoNoGo1";"1257";"2014-10-01 10:42:39.611";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"363";"0";"2014-10-01 10:42:38.347";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"17";"16";"module.training_block1.exec-5626.GoNoGo1";"1257";"2014-10-01 10:42:42.154";"NST_correctLoc";"17";"1";"FINISHED";"RIGHT";"success";"317";"0";"2014-10-01 10:42:40.890";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"18";"17";"module.training_block1.exec-5626.GoNoGo1";"1261";"2014-10-01 10:42:44.696";"NST_correctLoc";"2";"0";"FINISHED";"LEFT";"success";"339";"0";"2014-10-01 10:42:43.433";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"19";"18";"module.training_block1.exec-5626.GoNoGo1";"1257";"2014-10-01 10:42:47.239";"NST_correctLoc";"5";"0";"FINISHED";"LEFT";"success";"496";"0";"2014-10-01 10:42:45.976";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"20";"19";"module.training_block1.exec-5626.GoNoGo1";"1261";"2014-10-01 10:42:49.782";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"333";"0";"2014-10-01 10:42:48.519";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"21";"20";"module.training_block1.exec-5626.GoNoGo1";"1257";"2014-10-01 10:42:52.325";"NST_correctLoc";"4";"0";"FINISHED";"LEFT";"success";"338";"0";"2014-10-01 10:42:51.061";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"22";"21";"module.training_block1.exec-5626.GoNoGo1";"1261";"2014-10-01 10:42:54.868";"NST_correctLoc";"23";"1";"FINISHED";"RIGHT";"success";"319";"0";"2014-10-01 10:42:53.604";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"23";"22";"module.training_block1.exec-5626.GoNoGo1";"1257";"2014-10-01 10:42:57.411";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"332";"0";"2014-10-01 10:42:56.147";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"24";"23";"module.training_block1.exec-5626.GoNoGo1";"1261";"2014-10-01 10:42:59.953";"NST_correctLoc";"3";"1";"FINISHED";"RIGHT";"success";"330";"0";"2014-10-01 10:42:58.690";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"25";"24";"module.training_block1.exec-5626.GoNoGo1";"1249";"2014-10-01 10:43:02.496";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"367";"0";"2014-10-01 10:43:01.233";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"26";"25";"module.training_block1.exec-5626.GoNoGo1";"1257";"2014-10-01 10:43:05.039";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"311";"0";"2014-10-01 10:43:03.775";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"27";"26";"module.training_block1.exec-5626.GoNoGo1";"1261";"2014-10-01 10:43:07.582";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"373";"0";"2014-10-01 10:43:06.318";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"28";"27";"module.training_block1.exec-5626.GoNoGo1";"1257";"2014-10-01 10:43:10.125";"NST_correctLoc";"15";"1";"FINISHED";"RIGHT";"success";"418";"0";"2014-10-01 10:43:08.861";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"29";"28";"module.training_block1.exec-5626.GoNoGo1";"1258";"2014-10-01 10:43:12.667";"NST_correctLoc";"25";"1";"FINISHED";"RIGHT";"success";"372";"0";"2014-10-01 10:43:11.404";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"30";"29";"module.training_block1.exec-5626.GoNoGo1";"1258";"2014-10-01 10:43:15.210";"NST_correctLoc";"1";"0";"FINISHED";"LEFT";"success";"341";"0";"2014-10-01 10:43:13.947";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"31";"30";"module.training_block1.exec-5626.GoNoGo1";"1258";"2014-10-01 10:43:17.753";"NST_correctLoc";"35";"1";"FINISHED";"RIGHT";"success";"374";"0";"2014-10-01 10:43:16.489";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"32";"31";"module.training_block1.exec-5626.GoNoGo1";"1261";"2014-10-01 10:43:20.296";"NST_correctLoc";"30";"0";"FINISHED";"LEFT";"success";"291";"0";"2014-10-01 10:43:19.032";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"33";"32";"module.training_block1.exec-5626.GoNoGo1";"1261";"2014-10-01 10:43:22.839";"NST_correctLoc";"21";"1";"FINISHED";"RIGHT";"success";"316";"0";"2014-10-01 10:43:21.575";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"34";"33";"module.training_block1.exec-5626.GoNoGo1";"1257";"2014-10-01 10:43:25.381";"NST_correctLoc";"0";"1";"FINISHED";"RIGHT";"success";"377";"0";"2014-10-01 10:43:24.118";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"35";"34";"module.training_block1.exec-5626.GoNoGo1";"1257";"2014-10-01 10:43:27.924";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"347";"0";"2014-10-01 10:43:26.661";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"36";"35";"module.training_block1.exec-5626.GoNoGo1";"1258";"2014-10-01 10:43:30.467";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"388";"0";"2014-10-01 10:43:29.203";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"37";"36";"module.training_block1.exec-5626.GoNoGo1";"1257";"2014-10-01 10:43:33.010";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"325";"0";"2014-10-01 10:43:31.746";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"38";"37";"module.training_block1.exec-5626.GoNoGo1";"1261";"2014-10-01 10:43:35.553";"NST_correctLoc";"34";"0";"FINISHED";"LEFT";"success";"362";"0";"2014-10-01 10:43:34.289";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"39";"38";"module.training_block1.exec-5626.GoNoGo1";"1261";"2014-10-01 10:43:38.095";"NST_correctLoc";"18";"1";"FINISHED";"RIGHT";"success";"339";"0";"2014-10-01 10:43:36.832";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"40";"39";"module.training_block1.exec-5626.GoNoGo1";"1261";"2014-10-01 10:43:40.638";"NST_correctLoc";"6";"0";"FINISHED";"LEFT";"success";"341";"0";"2014-10-01 10:43:39.375";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"41";"40";"module.training_block1.exec-5626.GoNoGo1";"1256";"2014-10-01 10:43:43.181";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"457";"0";"2014-10-01 10:43:41.917";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"42";"41";"module.training_block1.exec-5626.GoNoGo1";"1261";"2014-10-01 10:43:45.724";"NST_correctLoc";"13";"1";"FINISHED";"RIGHT";"success";"407";"0";"2014-10-01 10:43:44.460";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"EWEST16";"1995";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 10:40:54.950";"2014-10-01 10:49:29.580";"1";"0";"1";"43";"42";"module.training_block1.exec-5626.GoNoGo1";"1252";"2014-10-01 10:43:48.267";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"366";"0";"2014-10-01 10:43:47.003";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
