"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-2365.DevalQorder";"session.node-7333.conditionType";"trial.id";"trial.index";"trial.name";"trial.deval1.durationTime";"trial.deval1.endTime";"trial.deval1.icon";"trial.deval1.Resp_Attractive";"trial.deval1.Resp_Eat";"trial.deval1.Resp_Taste";"trial.deval1.RT_Attractive";"trial.deval1.RT_Eat";"trial.deval1.RT_Taste";"trial.deval1.startTime";"trial.deval1.stimulus type";"trial.devalPractice.durationTime";"trial.devalPractice.endTime";"trial.devalPractice.icon";"trial.devalPractice.Resp_Attractive";"trial.devalPractice.Resp_Eat";"trial.devalPractice.Resp_Taste";"trial.devalPractice.RT_Attractive";"trial.devalPractice.RT_Eat";"trial.devalPractice.RT_Taste";"trial.devalPractice.startTime";"trial.devalPractice.stimulus type";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"On my own";"1993";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-07-17 17:58:46.451";"2014-07-17 18:14:04.044";"1";"1";"1";"1";"0";"module.GoNoGotutorial.exec-4403.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4000";"2014-07-17 18:00:09.412";"leftResponse";"0";"FINISHED";"LEFT";"success";"762";"0";"2014-07-17 18:00:05.403"
"On my own";"1993";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-07-17 17:58:46.451";"2014-07-17 18:14:04.044";"1";"1";"1";"2";"1";"module.GoNoGotutorial.exec-4403.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3997";"2014-07-17 18:00:14.731";"rightResponse";"1";"FINISHED";"RIGHT";"success";"2179";"0";"2014-07-17 18:00:10.722"
"On my own";"1993";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-07-17 17:58:46.451";"2014-07-17 18:14:04.044";"1";"1";"1";"3";"2";"module.GoNoGotutorial.exec-4403.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3998";"2014-07-17 18:00:20.051";"signalResponse";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 18:00:16.042"
"On my own";"1993";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-07-17 17:58:46.451";"2014-07-17 18:14:04.044";"1";"1";"1";"4";"3";"module.GoNoGopractice.exec-1172.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1954";"2014-07-17 18:00:28.631";"18";"0";"FINISHED";"LEFT";"success";"376";"0";"2014-07-17 18:00:26.665";"3";;;;;;;;;;
"On my own";"1993";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-07-17 17:58:46.451";"2014-07-17 18:14:04.044";"1";"1";"1";"5";"4";"module.GoNoGopractice.exec-1172.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1952";"2014-07-17 18:00:31.907";"21";"1";"FINISHED";"RIGHT";"success";"359";"0";"2014-07-17 18:00:29.941";"3";;;;;;;;;;
"On my own";"1993";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-07-17 17:58:46.451";"2014-07-17 18:14:04.044";"1";"1";"1";"6";"5";"module.GoNoGopractice.exec-1172.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1954";"2014-07-17 18:00:35.183";"14";"1";"FINISHED";"RIGHT";"failure";"529";"1";"2014-07-17 18:00:33.217";"2";;;;;;;;;;
"On my own";"1993";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-07-17 17:58:46.451";"2014-07-17 18:14:04.044";"1";"1";"1";"7";"6";"module.GoNoGopractice.exec-1172.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1954";"2014-07-17 18:00:38.459";"26";"0";"FINISHED";"LEFT";"success";"592";"0";"2014-07-17 18:00:36.493";"3";;;;;;;;;;
"On my own";"1993";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-07-17 17:58:46.451";"2014-07-17 18:14:04.044";"1";"1";"1";"8";"7";"module.GoNoGopractice.exec-1172.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1954";"2014-07-17 18:00:41.704";"2";"0";"FINISHED";"LEFT";"success";"568";"0";"2014-07-17 18:00:39.738";"1";;;;;;;;;;
"On my own";"1993";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-07-17 17:58:46.451";"2014-07-17 18:14:04.044";"1";"1";"1";"9";"8";"module.GoNoGopractice.exec-1172.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1955";"2014-07-17 18:00:44.964";"30";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 18:00:42.999";"3";;;;;;;;;;
"On my own";"1993";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-07-17 17:58:46.451";"2014-07-17 18:14:04.044";"1";"1";"1";"10";"9";"module.GoNoGopractice.exec-1172.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1954";"2014-07-17 18:00:48.240";"6";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 18:00:46.275";"1";;;;;;;;;;
"On my own";"1993";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-07-17 17:58:46.451";"2014-07-17 18:14:04.044";"1";"1";"1";"11";"10";"module.GoNoGopractice.exec-1172.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1956";"2014-07-17 18:00:51.516";"34";"0";"FINISHED";"LEFT";"success";"431";"0";"2014-07-17 18:00:49.551";"3";;;;;;;;;;
"On my own";"1993";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-07-17 17:58:46.451";"2014-07-17 18:14:04.044";"1";"1";"1";"12";"11";"module.GoNoGopractice.exec-1172.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1954";"2014-07-17 18:00:54.777";"23";"1";"FINISHED";"RIGHT";"success";"492";"0";"2014-07-17 18:00:52.811";"3";;;;;;;;;;
"On my own";"1993";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-07-17 17:58:46.451";"2014-07-17 18:14:04.044";"1";"1";"1";"13";"12";"module.GoNoGopractice.exec-1172.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1954";"2014-07-17 18:00:58.021";"13";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 18:00:56.056";"2";;;;;;;;;;
"On my own";"1993";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-07-17 17:58:46.451";"2014-07-17 18:14:04.044";"1";"1";"1";"14";"13";"module.GoNoGopractice.exec-1172.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1956";"2014-07-17 18:01:01.266";"3";"1";"FINISHED";"RIGHT";"success";"420";"0";"2014-07-17 18:00:59.301";"1";;;;;;;;;;
"On my own";"1993";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-07-17 17:58:46.451";"2014-07-17 18:14:04.044";"1";"1";"1";"15";"14";"module.GoNoGopractice.exec-1172.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1954";"2014-07-17 18:01:04.542";"27";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 18:01:02.577";"3";;;;;;;;;;
"On my own";"1993";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-07-17 17:58:46.451";"2014-07-17 18:14:04.044";"1";"1";"1";"16";"15";"module.training_block1.exec-2689.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2014-07-17 18:01:15.649";"ST_correctStop";"25";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 18:01:14.386";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
