"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-4725.DevalQorder";"session.node-8027.conditionType";"trial.id";"trial.index";"trial.name";"trial.deval1.durationTime";"trial.deval1.endTime";"trial.deval1.icon";"trial.deval1.Resp_Attractive";"trial.deval1.Resp_Eat";"trial.deval1.Resp_Taste";"trial.deval1.RT_Attractive";"trial.deval1.RT_Eat";"trial.deval1.RT_Taste";"trial.deval1.startTime";"trial.deval1.stimulus type";"trial.devalPractice.durationTime";"trial.devalPractice.endTime";"trial.devalPractice.icon";"trial.devalPractice.Resp_Attractive";"trial.devalPractice.Resp_Eat";"trial.devalPractice.Resp_Taste";"trial.devalPractice.RT_Attractive";"trial.devalPractice.RT_Eat";"trial.devalPractice.RT_Taste";"trial.devalPractice.startTime";"trial.devalPractice.stimulus type";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"1";"0";"module.GoNoGotutorial.exec-7824.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3997";"2014-10-13 19:52:19.497";"leftResponse";"0";"FINISHED";"LEFT";"success";"2491";"0";"2014-10-13 19:52:15.494"
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"2";"1";"module.GoNoGotutorial.exec-7824.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3992";"2014-10-13 19:52:24.787";"rightResponse";"1";"FINISHED";"RIGHT";"success";"394";"0";"2014-10-13 19:52:20.787"
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"3";"2";"module.GoNoGotutorial.exec-7824.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3995";"2014-10-13 19:52:30.099";"signalResponse";"0";"FINISHED";"LEFT";"failure";"363";"1";"2014-10-13 19:52:26.097"
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"4";"3";"module.GoNoGopractice.exec-4876.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1950";"2014-10-13 19:52:36.362";"18";"0";"FINISHED";"LEFT";"success";"526";"0";"2014-10-13 19:52:34.412";"3";;;;;;;;;;
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"5";"4";"module.GoNoGopractice.exec-4876.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1941";"2014-10-13 19:52:39.608";"21";"1";"FINISHED";"RIGHT";"success";"396";"0";"2014-10-13 19:52:37.658";"3";;;;;;;;;;
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"6";"5";"module.GoNoGopractice.exec-4876.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1957";"2014-10-13 19:52:42.875";"14";"1";"FINISHED";"RIGHT";"failure";"345";"1";"2014-10-13 19:52:40.908";"2";;;;;;;;;;
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"7";"6";"module.GoNoGopractice.exec-4876.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1944";"2014-10-13 19:52:46.177";"26";"0";"FINISHED";"LEFT";"success";"374";"0";"2014-10-13 19:52:44.227";"3";;;;;;;;;;
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"8";"7";"module.GoNoGopractice.exec-4876.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1949";"2014-10-13 19:52:49.430";"2";"0";"FINISHED";"LEFT";"success";"425";"0";"2014-10-13 19:52:47.472";"1";;;;;;;;;;
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"9";"8";"module.GoNoGopractice.exec-4876.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1957";"2014-10-13 19:52:52.682";"30";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-13 19:52:50.720";"3";;;;;;;;;;
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"10";"9";"module.GoNoGopractice.exec-4876.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1950";"2014-10-13 19:52:55.931";"6";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-13 19:52:53.971";"1";;;;;;;;;;
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"11";"10";"module.GoNoGopractice.exec-4876.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1955";"2014-10-13 19:52:59.463";"34";"0";"FINISHED";"LEFT";"success";"718";"0";"2014-10-13 19:52:57.501";"3";;;;;;;;;;
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"12";"11";"module.GoNoGopractice.exec-4876.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1941";"2014-10-13 19:53:02.711";"23";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-10-13 19:53:00.761";"3";;;;;;;;;;
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"13";"12";"module.GoNoGopractice.exec-4876.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1940";"2014-10-13 19:53:05.951";"13";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-13 19:53:04.001";"2";;;;;;;;;;
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"14";"13";"module.GoNoGopractice.exec-4876.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1942";"2014-10-13 19:53:09.198";"3";"1";"FINISHED";"RIGHT";"success";"732";"0";"2014-10-13 19:53:07.248";"1";;;;;;;;;;
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"15";"14";"module.GoNoGopractice.exec-4876.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1951";"2014-10-13 19:53:12.448";"27";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-13 19:53:10.488";"3";;;;;;;;;;
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"16";"15";"module.training_block1.exec-1465.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1246";"2014-10-13 19:53:18.168";"NST_correctLoc";"23";"1";"FINISHED";"RIGHT";"success";"671";"0";"2014-10-13 19:53:16.918";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"17";"16";"module.training_block1.exec-1465.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1252";"2014-10-13 19:53:20.730";"ST_correctStop";"21";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-13 19:53:19.475";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"18";"17";"module.training_block1.exec-1465.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1247";"2014-10-13 19:53:23.275";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"453";"0";"2014-10-13 19:53:22.025";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"squirrel2";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:52:08.120";"2014-10-13 20:05:38.375";"1";"1";"1";"19";"18";"module.training_block1.exec-1465.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1246";"2014-10-13 19:53:25.820";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"453";"0";"2014-10-13 19:53:24.570";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
