"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-2541.DevalQorder";"session.node-8487.conditionType";"trial.id";"trial.index";"trial.name";"trial.deval1.durationTime";"trial.deval1.endTime";"trial.deval1.icon";"trial.deval1.Resp_Attractive";"trial.deval1.Resp_Eat";"trial.deval1.Resp_Taste";"trial.deval1.RT_Attractive";"trial.deval1.RT_Eat";"trial.deval1.RT_Taste";"trial.deval1.startTime";"trial.deval1.stimulus type";"trial.devalPractice.durationTime";"trial.devalPractice.endTime";"trial.devalPractice.icon";"trial.devalPractice.Resp_Attractive";"trial.devalPractice.Resp_Eat";"trial.devalPractice.Resp_Taste";"trial.devalPractice.RT_Attractive";"trial.devalPractice.RT_Eat";"trial.devalPractice.RT_Taste";"trial.devalPractice.startTime";"trial.devalPractice.stimulus type";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"1";"0";"module.GoNoGotutorial.exec-9611.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3998";"2014-10-16 13:01:45.663";"leftResponse";"0";"FINISHED";"LEFT";"success";"1569";"0";"2014-10-16 13:01:41.654"
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"2";"1";"module.GoNoGotutorial.exec-9611.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4003";"2014-10-16 13:01:50.967";"rightResponse";"1";"FINISHED";"RIGHT";"success";"454";"0";"2014-10-16 13:01:46.958"
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"3";"2";"module.GoNoGotutorial.exec-9611.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4003";"2014-10-16 13:01:56.256";"quickResponse";"0";"FINISHED";"NONE";"failure";"0";"0";"2014-10-16 13:01:52.247"
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"4";"3";"module.GoNoGopractice.exec-6572.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-16 13:02:06.381";"18";"0";"FINISHED";"LEFT";"success";"349";"0";"2014-10-16 13:02:04.415";"3";;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"5";"4";"module.GoNoGopractice.exec-6572.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-16 13:02:09.626";"21";"1";"FINISHED";"RIGHT";"success";"305";"0";"2014-10-16 13:02:07.660";"3";;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"6";"5";"module.GoNoGopractice.exec-6572.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-16 13:02:12.871";"14";"1";"FINISHED";"RIGHT";"success";"469";"0";"2014-10-16 13:02:10.905";"2";;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"7";"6";"module.GoNoGopractice.exec-6572.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-16 13:02:16.115";"26";"0";"FINISHED";"LEFT";"success";"256";"0";"2014-10-16 13:02:14.150";"3";;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"8";"7";"module.GoNoGopractice.exec-6572.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-16 13:02:19.360";"2";"0";"FINISHED";"LEFT";"success";"291";"0";"2014-10-16 13:02:17.395";"1";;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"9";"8";"module.GoNoGopractice.exec-6572.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1960";"2014-10-16 13:02:22.605";"30";"0";"FINISHED";"LEFT";"success";"334";"0";"2014-10-16 13:02:20.640";"3";;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"10";"9";"module.GoNoGopractice.exec-6572.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-16 13:02:25.850";"6";"1";"FINISHED";"RIGHT";"success";"337";"0";"2014-10-16 13:02:23.885";"1";;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"11";"10";"module.GoNoGopractice.exec-6572.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1960";"2014-10-16 13:02:29.126";"34";"0";"FINISHED";"LEFT";"success";"302";"0";"2014-10-16 13:02:27.161";"3";;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"12";"11";"module.GoNoGopractice.exec-6572.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-16 13:02:32.371";"23";"1";"FINISHED";"RIGHT";"success";"568";"0";"2014-10-16 13:02:30.406";"3";;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"13";"12";"module.GoNoGopractice.exec-6572.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1957";"2014-10-16 13:02:35.710";"13";"0";"FINISHED";"LEFT";"success";"556";"0";"2014-10-16 13:02:33.744";"2";;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"14";"13";"module.GoNoGopractice.exec-6572.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-16 13:02:38.955";"3";"1";"FINISHED";"RIGHT";"success";"857";"0";"2014-10-16 13:02:36.989";"1";;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"15";"14";"module.GoNoGopractice.exec-6572.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-16 13:02:42.200";"27";"1";"FINISHED";"RIGHT";"success";"492";"0";"2014-10-16 13:02:40.234";"3";;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"16";"15";"module.training_block1.exec-1839.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1256";"2014-10-16 13:02:54.228";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"281";"0";"2014-10-16 13:02:52.964";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"17";"16";"module.training_block1.exec-1839.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2014-10-16 13:02:56.771";"NST_correctLoc";"2";"0";"FINISHED";"LEFT";"success";"316";"0";"2014-10-16 13:02:55.507";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"18";"17";"module.training_block1.exec-1839.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2014-10-16 13:02:59.314";"NST_correctLoc";"7";"0";"FINISHED";"LEFT";"success";"301";"0";"2014-10-16 13:02:58.050";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"19";"18";"module.training_block1.exec-1839.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1258";"2014-10-16 13:03:01.856";"NST_correctLoc";"9";"1";"FINISHED";"RIGHT";"success";"318";"0";"2014-10-16 13:03:00.593";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"20";"19";"module.training_block1.exec-1839.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1258";"2014-10-16 13:03:04.399";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"336";"0";"2014-10-16 13:03:03.136";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"21";"20";"module.training_block1.exec-1839.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1258";"2014-10-16 13:03:06.942";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"249";"0";"2014-10-16 13:03:05.679";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"22";"21";"module.training_block1.exec-1839.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2014-10-16 13:03:09.485";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"297";"0";"2014-10-16 13:03:08.221";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"23";"22";"module.training_block1.exec-1839.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1260";"2014-10-16 13:03:12.028";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"302";"0";"2014-10-16 13:03:10.764";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"24";"23";"module.training_block1.exec-1839.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1258";"2014-10-16 13:03:14.571";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"301";"0";"2014-10-16 13:03:13.307";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"25";"24";"module.training_block1.exec-1839.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2014-10-16 13:03:17.114";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"261";"0";"2014-10-16 13:03:15.850";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"26";"25";"module.training_block1.exec-1839.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1258";"2014-10-16 13:03:19.657";"NST_correctLoc";"35";"1";"FINISHED";"RIGHT";"success";"367";"0";"2014-10-16 13:03:18.393";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"27";"26";"module.training_block1.exec-1839.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1252";"2014-10-16 13:03:22.200";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"354";"0";"2014-10-16 13:03:20.936";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"28";"27";"module.training_block1.exec-1839.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2014-10-16 13:03:24.742";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"273";"0";"2014-10-16 13:03:23.479";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"29";"28";"module.training_block1.exec-1839.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1258";"2014-10-16 13:03:27.285";"NST_correctLoc";"1";"0";"FINISHED";"LEFT";"success";"418";"0";"2014-10-16 13:03:26.022";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"30";"29";"module.training_block1.exec-1839.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1258";"2014-10-16 13:03:29.828";"NST_correctLoc";"0";"0";"FINISHED";"LEFT";"success";"339";"0";"2014-10-16 13:03:28.565";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"31";"30";"module.training_block1.exec-1839.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 13:03:32.371";"NST_correctLoc";"27";"0";"FINISHED";"LEFT";"success";"344";"0";"2014-10-16 13:03:31.108";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1320378";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-16 12:59:44.134";"2014-10-16 13:15:22.400";"1";"0";"0";"32";"31";"module.training_block1.exec-1839.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2014-10-16 13:03:34.914";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"229";"0";"2014-10-16 13:03:33.650";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
