"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-5809.conditionType";"session.node-6543.DevalQorder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"33";"32";"module.training_block1.exec-7820.GoNoGo1";"1244";"2014-09-29 11:31:55.938";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"358";"0";"2014-09-29 11:31:54.688";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"34";"33";"module.training_block1.exec-7820.GoNoGo1";"1245";"2014-09-29 11:31:58.454";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"323";"0";"2014-09-29 11:31:57.204";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"35";"34";"module.training_block1.exec-7820.GoNoGo1";"1245";"2014-09-29 11:32:00.969";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"264";"0";"2014-09-29 11:31:59.719";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"36";"35";"module.training_block1.exec-7820.GoNoGo1";"1244";"2014-09-29 11:32:03.485";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"315";"0";"2014-09-29 11:32:02.235";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"37";"36";"module.training_block1.exec-7820.GoNoGo1";"1245";"2014-09-29 11:32:06.000";"NST_correctLoc";"18";"1";"FINISHED";"RIGHT";"success";"312";"0";"2014-09-29 11:32:04.750";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"38";"37";"module.training_block1.exec-7820.GoNoGo1";"1244";"2014-09-29 11:32:08.516";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"276";"0";"2014-09-29 11:32:07.266";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"39";"38";"module.training_block1.exec-7820.GoNoGo1";"1244";"2014-09-29 11:32:11.032";"NST_correctLoc";"6";"0";"FINISHED";"LEFT";"success";"304";"0";"2014-09-29 11:32:09.782";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"40";"39";"module.training_block1.exec-7820.GoNoGo1";"1245";"2014-09-29 11:32:13.547";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"341";"0";"2014-09-29 11:32:12.297";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"41";"40";"module.training_block1.exec-7820.GoNoGo1";"1245";"2014-09-29 11:32:16.063";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"346";"0";"2014-09-29 11:32:14.813";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"42";"41";"module.training_block1.exec-7820.GoNoGo1";"1245";"2014-09-29 11:32:18.579";"NST_correctLoc";"5";"0";"FINISHED";"LEFT";"success";"278";"0";"2014-09-29 11:32:17.329";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"43";"42";"module.training_block1.exec-7820.GoNoGo1";"1244";"2014-09-29 11:32:21.094";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"322";"0";"2014-09-29 11:32:19.844";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"44";"43";"module.training_block1.exec-7820.GoNoGo1";"1244";"2014-09-29 11:32:23.610";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"334";"0";"2014-09-29 11:32:22.360";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"45";"44";"module.training_block1.exec-7820.GoNoGo1";"1245";"2014-09-29 11:32:26.125";"NST_correctLoc";"3";"0";"FINISHED";"LEFT";"success";"347";"0";"2014-09-29 11:32:24.875";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"46";"45";"module.training_block1.exec-7820.GoNoGo1";"1244";"2014-09-29 11:32:28.641";"NST_correctLoc";"2";"1";"FINISHED";"RIGHT";"success";"319";"0";"2014-09-29 11:32:27.391";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"47";"46";"module.training_block1.exec-7820.GoNoGo1";"1244";"2014-09-29 11:32:31.157";"NST_correctLoc";"23";"0";"FINISHED";"LEFT";"success";"283";"0";"2014-09-29 11:32:29.907";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"48";"47";"module.training_block1.exec-7820.GoNoGo1";"1245";"2014-09-29 11:32:33.672";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"336";"0";"2014-09-29 11:32:32.422";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"49";"48";"module.training_block1.exec-7820.GoNoGo1";"1244";"2014-09-29 11:32:36.188";"NST_correctLoc";"7";"0";"FINISHED";"LEFT";"success";"308";"0";"2014-09-29 11:32:34.938";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"50";"49";"module.training_block1.exec-7820.GoNoGo1";"1244";"2014-09-29 11:32:38.704";"NST_correctLoc";"25";"1";"FINISHED";"RIGHT";"success";"312";"0";"2014-09-29 11:32:37.454";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"51";"50";"module.training_block1.exec-7820.GoNoGo1";"1245";"2014-09-29 11:32:41.219";"NST_correctLoc";"24";"0";"FINISHED";"LEFT";"success";"285";"0";"2014-09-29 11:32:39.969";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"52";"51";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:32:52.297";"NST_correctLoc";"7";"1";"FINISHED";"RIGHT";"success";"442";"0";"2014-09-29 11:32:51.047";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"53";"52";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:32:54.813";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"294";"0";"2014-09-29 11:32:53.563";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"54";"53";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:32:57.329";"NST_correctLoc";"33";"1";"FINISHED";"RIGHT";"success";"346";"0";"2014-09-29 11:32:56.079";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"55";"54";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-29 11:32:59.844";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"294";"0";"2014-09-29 11:32:58.594";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"56";"55";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1244";"2014-09-29 11:33:02.360";"NST_correctLoc";"8";"0";"FINISHED";"LEFT";"success";"279";"0";"2014-09-29 11:33:01.110";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"57";"56";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:33:04.875";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"303";"0";"2014-09-29 11:33:03.625";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"58";"57";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:33:07.391";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"196";"0";"2014-09-29 11:33:06.141";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"59";"58";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:33:09.907";"NST_correctLoc";"5";"0";"FINISHED";"LEFT";"success";"360";"0";"2014-09-29 11:33:08.657";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"60";"59";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:33:12.422";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"276";"0";"2014-09-29 11:33:11.172";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"61";"60";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1244";"2014-09-29 11:33:14.938";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"269";"0";"2014-09-29 11:33:13.688";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"62";"61";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1245";"2014-09-29 11:33:17.454";"NST_correctLoc";"19";"1";"FINISHED";"RIGHT";"success";"322";"0";"2014-09-29 11:33:16.204";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"63";"62";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1244";"2014-09-29 11:33:19.969";"NST_correctLoc";"0";"0";"FINISHED";"LEFT";"success";"366";"0";"2014-09-29 11:33:18.719";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"64";"63";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:33:22.485";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"334";"0";"2014-09-29 11:33:21.235";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"65";"64";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:33:25.016";"NST_correctLoc";"25";"1";"FINISHED";"RIGHT";"success";"290";"0";"2014-09-29 11:33:23.766";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"66";"65";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:33:27.532";"NST_correctLoc";"20";"0";"FINISHED";"LEFT";"success";"327";"0";"2014-09-29 11:33:26.282";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"67";"66";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:33:30.047";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"283";"0";"2014-09-29 11:33:28.797";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"68";"67";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:33:32.563";"NST_correctLoc";"2";"0";"FINISHED";"LEFT";"success";"311";"0";"2014-09-29 11:33:31.313";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"69";"68";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:33:35.079";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"268";"0";"2014-09-29 11:33:33.829";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"70";"69";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-29 11:33:37.594";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"344";"0";"2014-09-29 11:33:36.344";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"71";"70";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:33:40.110";"NST_correctLoc";"23";"0";"FINISHED";"LEFT";"success";"300";"0";"2014-09-29 11:33:38.860";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"72";"71";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:33:42.625";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"369";"0";"2014-09-29 11:33:41.375";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"73";"72";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:33:45.141";"NST_correctLoc";"4";"0";"FINISHED";"LEFT";"success";"365";"0";"2014-09-29 11:33:43.891";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"74";"73";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1244";"2014-09-29 11:33:47.657";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"293";"0";"2014-09-29 11:33:46.407";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"75";"74";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:33:50.172";"NST_correctLoc";"35";"1";"FINISHED";"RIGHT";"success";"326";"0";"2014-09-29 11:33:48.922";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"76";"75";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:33:52.688";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"346";"0";"2014-09-29 11:33:51.438";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"77";"76";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:33:55.204";"NST_correctLoc";"1";"1";"FINISHED";"RIGHT";"success";"334";"0";"2014-09-29 11:33:53.954";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"78";"77";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:33:57.719";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"275";"0";"2014-09-29 11:33:56.469";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"79";"78";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-29 11:34:00.235";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"311";"0";"2014-09-29 11:33:58.985";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1320593";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-09-29 11:29:26.016";"2014-09-29 11:51:57.232";"1";"0";"1";"80";"79";"module.training_block2.exec-8381.GoNoGo2";;;;;;;;;;;;;"1245";"2014-09-29 11:34:02.750";"NST_correctLoc";"34";"0";"FINISHED";"LEFT";"success";"264";"0";"2014-09-29 11:34:01.500";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
